Order_ID,Orde_Date,Customer_Name,Profit,Profit_Ratio,Quantity,Sales,Category,Segment,Region,Sub_Category,,,
CA-2013-146318,1/22/2015,Marc Crier,$6 ,48%,2,$13.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2013-125850,1/22/2015,Frank Preis,$22 ,50%,3,$44.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2013-125850,1/22/2015,Frank Preis,$9 ,46%,5,$21.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2013-148208,1/22/2015,Bradley Talbott,($20),-18%,4,$110.00 ,Technology,Home Office,East,Phones,,,
CA-2013-148208,1/22/2015,Bradley Talbott,$16 ,29%,3,$55.00 ,Technology,Home Office,East,Accessories,,,
US-2013-155180,1/22/2015,Toby Braunhardt,$9 ,35%,4,$26.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2013-113656,1/23/2015,Christy Brittain,$22 ,36%,7,$60.00 ,Furniture,Consumer,West,Furnishings,,,
US-2013-165505,1/23/2015,Claudia Bergmann,$43 ,43%,2,$100.00 ,Technology,Corporate,East,Accessories,,,
US-2013-165505,1/23/2015,Claudia Bergmann,$3 ,34%,6,$8.00 ,Office Supplies,Corporate,East,Art,,,
US-2013-165505,1/23/2015,Claudia Bergmann,$407 ,26%,13,"$1,564.00 ",Office Supplies,Corporate,East,Storage,,,
CA-2013-109407,1/24/2015,Henry Goldwyn,$16 ,50%,4,$31.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2013-153346,1/25/2015,Todd Boyes,$2 ,25%,3,$9.00 ,Office Supplies,Corporate,East,Art,,,
CA-2013-153346,1/25/2015,Todd Boyes,$8 ,46%,5,$18.00 ,Office Supplies,Corporate,East,Paper,,,
CA-2013-168046,1/25/2015,Jonathan Doherty,$15 ,35%,5,$43.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2013-168046,1/25/2015,Jonathan Doherty,($99),-32%,3,$314.00 ,Furniture,Corporate,East,Tables,,,
CA-2013-168046,1/25/2015,Jonathan Doherty,$8 ,17%,1,$46.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2013-168046,1/25/2015,Jonathan Doherty,$0 ,0%,7,$429.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2013-146437,1/28/2015,Henry Goldwyn,$10 ,26%,2,$40.00 ,Office Supplies,Corporate,West,Art,,,
CA-2013-164483,1/30/2015,Jeremy Farry,$6 ,34%,2,$17.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2013-153661,1/30/2015,Steven Cartwright,$76 ,25%,9,$305.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2013-153661,1/30/2015,Steven Cartwright,$18 ,35%,2,$51.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2013-153661,1/30/2015,Steven Cartwright,$12 ,47%,9,$26.00 ,Office Supplies,Consumer,West,Labels,,,
US-2013-166660,1/30/2015,Tim Brockman,($60),-14%,4,$435.00 ,Furniture,Consumer,West,Chairs,,,
US-2013-166660,1/30/2015,Tim Brockman,$8 ,16%,1,$49.00 ,Furniture,Consumer,West,Bookcases,,,
CA-2013-114944,1/30/2015,Harold Engle,$53 ,34%,4,$157.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2013-168032,1/30/2015,David Flashing,$144 ,10%,4,"$1,440.00 ",Technology,Consumer,Central,Phones,,,
CA-2013-168032,1/30/2015,David Flashing,($3),-155%,3,$2.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2013-168032,1/30/2015,David Flashing,($538),-86%,3,$626.00 ,Furniture,Consumer,Central,Tables,,,
CA-2013-129238,1/31/2015,Sample Company A,$8 ,8%,1,$110.00 ,Technology,Home Office,West,Phones,,,
CA-2013-129238,1/31/2015,Sample Company A,$28 ,49%,5,$57.00 ,Office Supplies,Home Office,West,Paper,,,
CA-2013-147970,1/31/2015,Aimee Bixby,$5 ,35%,3,$16.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2013-158043,1/31/2015,Jason Klamczynski,$12 ,50%,2,$23.00 ,Office Supplies,Corporate,East,Envelopes,,,
CA-2013-159891,1/31/2015,Ben Ferrer,$635 ,50%,1,"$1,271.00 ",Office Supplies,Home Office,South,Binders,,,
CA-2013-159891,1/31/2015,Ben Ferrer,$59 ,47%,8,$125.00 ,Office Supplies,Home Office,South,Envelopes,,,
US-2013-140809,2/1/2015,Cyma Kinney,$15 ,26%,5,$56.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2013-154067,2/1/2015,Suzanne Mcnair,$49 ,46%,4,$106.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2013-147431,2/2/2015,Adrian Barton,$6 ,5%,2,$118.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2013-158841,2/2/2015,Sanjit Engle,"$2,800 ",32%,5,"$8,750.00 ",Technology,Consumer,South,Machines,,,
CA-2013-158841,2/2/2015,Sanjit Engle,$18 ,50%,8,$36.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2013-158841,2/2/2015,Sanjit Engle,$7 ,38%,7,$19.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2013-144645,2/2/2015,Noel Staavos,($77),-105%,2,$74.00 ,Furniture,Corporate,Central,Furnishings,,,
CA-2013-118514,2/3/2015,Liz Carlisle,$225 ,26%,4,$866.00 ,Furniture,Consumer,South,Chairs,,,
CA-2013-117912,2/4/2015,Tracy Blumstein,$4 ,28%,2,$14.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2013-150077,2/4/2015,Maribeth Schnelling,$24 ,26%,2,$90.00 ,Technology,Consumer,East,Phones,,,
CA-2013-101189,2/4/2015,Jennifer Braxton,$4 ,4%,2,$93.00 ,Office Supplies,Corporate,West,Storage,,,
US-2013-108504,2/5/2015,Paul Prost,$2 ,2%,1,$81.00 ,Office Supplies,Home Office,South,Storage,,,
US-2013-108504,2/5/2015,Paul Prost,$171 ,49%,9,$349.00 ,Office Supplies,Home Office,South,Paper,,,
US-2013-108504,2/5/2015,Paul Prost,$0 ,2%,5,$9.00 ,Office Supplies,Home Office,South,Fasteners,,,
US-2013-108504,2/5/2015,Paul Prost,$7 ,38%,3,$19.00 ,Furniture,Home Office,South,Furnishings,,,
US-2013-108504,2/5/2015,Paul Prost,$53 ,22%,2,$240.00 ,Furniture,Home Office,South,Bookcases,,,
US-2013-108504,2/5/2015,Paul Prost,$79 ,47%,2,$168.00 ,Office Supplies,Home Office,South,Envelopes,,,
US-2013-108504,2/5/2015,Paul Prost,$28 ,27%,3,$105.00 ,Technology,Home Office,South,Phones,,,
US-2013-108504,2/5/2015,Paul Prost,$126 ,26%,3,$485.00 ,Technology,Home Office,South,Phones,,,
US-2013-108504,2/5/2015,Paul Prost,$60 ,49%,3,$123.00 ,Office Supplies,Home Office,South,Paper,,,
US-2013-108504,2/5/2015,Paul Prost,$2 ,1%,3,$154.00 ,Office Supplies,Home Office,South,Storage,,,
US-2013-108504,2/5/2015,Paul Prost,$161 ,47%,7,$342.00 ,Office Supplies,Home Office,South,Paper,,,
CA-2013-100993,2/5/2015,Annie Zypern,$7 ,49%,3,$15.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2013-100993,2/5/2015,Annie Zypern,$50 ,27%,3,$187.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2013-100993,2/5/2015,Annie Zypern,$7 ,1%,4,$558.00 ,Furniture,Consumer,West,Tables,,,
CA-2013-100993,2/5/2015,Annie Zypern,($32),-20%,4,$160.00 ,Technology,Consumer,West,Phones,,,
CA-2013-125017,2/6/2015,Karen Bern,($18),-14%,4,$132.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2013-106894,2/7/2015,Christina Anderson,$21 ,21%,4,$100.00 ,Technology,Consumer,South,Accessories,,,
CA-2013-106894,2/7/2015,Christina Anderson,$4 ,46%,3,$8.00 ,Office Supplies,Consumer,South,Labels,,,
CA-2013-161662,2/7/2015,Bobby Elias,$11 ,35%,2,$30.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2013-135461,2/7/2015,Erica Bern,$39 ,6%,5,$624.00 ,Technology,Corporate,West,Phones,,,
CA-2013-109344,2/8/2015,Cathy Hwang,$127 ,11%,3,"$1,128.00 ",Technology,Home Office,South,Phones,,,
CA-2013-163048,2/8/2015,Mark Haberlin,$0 ,0%,4,$242.00 ,Furniture,Corporate,Central,Chairs,,,
US-2013-112396,2/9/2015,Justin Ritter,$40 ,44%,3,$90.00 ,Technology,Corporate,West,Accessories,,,
US-2013-112396,2/9/2015,Justin Ritter,$11 ,35%,2,$32.00 ,Technology,Corporate,West,Accessories,,,
CA-2013-164938,2/11/2015,Phillip Breyer,$1 ,1%,7,$70.00 ,Technology,Corporate,Central,Phones,,,
CA-2013-110492,2/12/2015,John Stevenson,$176 ,13%,6,"$1,350.00 ",Office Supplies,Consumer,South,Storage,,,
CA-2013-110492,2/12/2015,John Stevenson,$7 ,47%,4,$16.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2013-112942,2/13/2015,Ross Devincentis,$73 ,50%,3,$147.00 ,Office Supplies,Home Office,West,Paper,,,
CA-2013-134334,2/14/2015,Dave Kipp,$2 ,45%,1,$5.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2013-134334,2/14/2015,Dave Kipp,$2 ,26%,3,$8.00 ,Office Supplies,Consumer,East,Art,,,
CA-2013-134334,2/14/2015,Dave Kipp,($47),-9%,3,$550.00 ,Furniture,Consumer,East,Tables,,,
CA-2013-134334,2/14/2015,Dave Kipp,$5 ,44%,6,$11.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2013-146150,2/14/2015,Fred Mcmath,$69 ,26%,7,$264.00 ,Office Supplies,Consumer,South,Art,,,
US-2013-162859,2/15/2015,Patrick Gardner,$124 ,31%,3,$398.00 ,Office Supplies,Consumer,East,Binders,,,
US-2013-162859,2/15/2015,Patrick Gardner,$4 ,41%,4,$9.00 ,Office Supplies,Consumer,East,Fasteners,,,
CA-2013-168956,2/16/2015,Erin Ashbrook,($226),-245%,6,$92.00 ,Office Supplies,Corporate,Central,Appliances,,,
CA-2013-168956,2/16/2015,Erin Ashbrook,$2 ,26%,4,$7.00 ,Office Supplies,Corporate,Central,Fasteners,,,
CA-2013-168956,2/16/2015,Erin Ashbrook,($3),-4%,3,$63.00 ,Furniture,Corporate,Central,Chairs,,,
CA-2013-168956,2/16/2015,Erin Ashbrook,$2 ,35%,1,$5.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2013-134138,2/16/2015,John Dryer,$36 ,16%,2,$228.00 ,Furniture,Consumer,East,Chairs,,,
CA-2013-108105,2/16/2015,Giulietta Weimer,$35 ,11%,4,$318.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2013-108105,2/16/2015,Giulietta Weimer,$3 ,45%,1,$6.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2013-105781,2/16/2015,Jill Fjeld,$40 ,12%,3,$327.00 ,Furniture,Consumer,East,Chairs,,,
CA-2013-105781,2/16/2015,Jill Fjeld,$40 ,44%,3,$90.00 ,Technology,Consumer,East,Accessories,,,
CA-2013-123274,2/19/2015,Greg Tran,$15 ,33%,2,$44.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2013-123274,2/19/2015,Greg Tran,$10 ,4%,3,$243.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2013-101630,2/19/2015,Cyma Kinney,$4 ,47%,3,$9.00 ,Office Supplies,Corporate,East,Labels,,,
CA-2013-101630,2/19/2015,Cyma Kinney,$7 ,26%,3,$26.00 ,Office Supplies,Corporate,East,Supplies,,,
CA-2013-106460,2/19/2015,Greg Tran,$33 ,47%,2,$71.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2013-166485,2/20/2015,Alan Hwang,$6 ,34%,2,$16.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2013-139010,2/21/2015,Matthew Clasen,$1 ,6%,1,$13.00 ,Technology,Corporate,West,Accessories,,,
CA-2013-139010,2/21/2015,Matthew Clasen,$6 ,35%,4,$19.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2013-139010,2/21/2015,Matthew Clasen,$9 ,2%,5,$449.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2013-139010,2/21/2015,Matthew Clasen,$11 ,35%,7,$31.00 ,Office Supplies,Corporate,West,Binders,,,
US-2013-168410,2/21/2015,Benjamin Venier,$29 ,42%,5,$69.00 ,Furniture,Corporate,East,Furnishings,,,
US-2013-168410,2/21/2015,Benjamin Venier,$80 ,27%,3,$296.00 ,Office Supplies,Corporate,East,Storage,,,
US-2013-168410,2/21/2015,Benjamin Venier,$2 ,5%,2,$40.00 ,Technology,Corporate,East,Phones,,,
US-2013-139262,2/21/2015,Lindsay Castell,($3),-73%,3,$4.00 ,Office Supplies,Home Office,South,Binders,,,
US-2013-139262,2/21/2015,Lindsay Castell,($27),-77%,2,$35.00 ,Office Supplies,Home Office,South,Binders,,,
US-2013-139262,2/21/2015,Lindsay Castell,$32 ,8%,3,$432.00 ,Office Supplies,Home Office,South,Storage,,,
CA-2013-121447,2/21/2015,Erin Ashbrook,$67 ,49%,7,$136.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2013-119025,2/22/2015,Paul Van Hugh,$137 ,28%,9,$490.00 ,Office Supplies,Home Office,Central,Appliances,,,
US-2013-143280,2/22/2015,Tracy Zic,$56 ,13%,5,$446.00 ,Technology,Consumer,West,Phones,,,
US-2013-143280,2/22/2015,Tracy Zic,$15 ,42%,1,$36.00 ,Technology,Consumer,West,Accessories,,,
US-2013-143280,2/22/2015,Tracy Zic,$5 ,47%,3,$11.00 ,Office Supplies,Consumer,West,Fasteners,,,
CA-2013-144400,2/23/2015,Alyssa Crouse,$22 ,38%,3,$58.00 ,Office Supplies,Corporate,East,Envelopes,,,
CA-2013-165015,2/25/2015,Bruce Degenhardt,$18 ,38%,5,$47.00 ,Office Supplies,Consumer,East,Envelopes,,,
CA-2013-102456,2/27/2015,Dan Lawera,$50 ,29%,3,$171.00 ,Office Supplies,Consumer,East,Appliances,,,
CA-2013-101448,2/27/2015,Eric Barreto,$28 ,50%,3,$57.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2013-128706,2/27/2015,Don Weiss,($7),-43%,2,$16.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2013-101623,2/28/2015,Rick Reed,$18 ,50%,6,$36.00 ,Office Supplies,Corporate,East,Fasteners,,,
CA-2013-111283,3/1/2015,Lena Cacioppo,$8 ,8%,7,$111.00 ,Office Supplies,Consumer,East,Art,,,
US-2013-143819,3/2/2015,Karen Daniels,($265),-32%,8,$837.00 ,Furniture,Consumer,East,Tables,,,
US-2013-143819,3/2/2015,Karen Daniels,$12 ,46%,1,$26.00 ,Office Supplies,Consumer,East,Paper,,,
US-2013-143819,3/2/2015,Karen Daniels,$105 ,29%,2,$363.00 ,Office Supplies,Consumer,East,Storage,,,
US-2013-143819,3/2/2015,Karen Daniels,"$2,401 ",49%,7,"$4,900.00 ",Technology,Consumer,East,Machines,,,
US-2013-151862,3/2/2015,Odella Nelson,$14 ,9%,2,$160.00 ,Technology,Corporate,West,Phones,,,
CA-2013-112123,3/4/2015,Brosina Hoffman,$219 ,49%,7,$448.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2013-112123,3/4/2015,Brosina Hoffman,$130 ,27%,5,$480.00 ,Technology,Consumer,East,Phones,,,
CA-2013-112123,3/4/2015,Brosina Hoffman,$80 ,48%,3,$166.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2013-116799,3/4/2015,Jason Gross,$16 ,36%,7,$43.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2013-116799,3/4/2015,Jason Gross,($56),-10%,5,$563.00 ,Furniture,Corporate,Central,Chairs,,,
CA-2013-167759,3/4/2015,Craig Carreira,$38 ,28%,3,$135.00 ,Technology,Consumer,Central,Phones,,,
CA-2013-145730,3/4/2015,Chris Cortes,($128),-20%,3,$638.00 ,Furniture,Consumer,Central,Tables,,,
CA-2013-145730,3/4/2015,Chris Cortes,$34 ,12%,3,$288.00 ,Technology,Consumer,Central,Machines,,,
CA-2013-145730,3/4/2015,Chris Cortes,$12 ,33%,3,$37.00 ,Office Supplies,Consumer,Central,Envelopes,,,
CA-2013-120005,3/4/2015,Theresa Swint,$8 ,30%,3,$25.00 ,Office Supplies,Corporate,West,Supplies,,,
CA-2013-120005,3/4/2015,Theresa Swint,$12 ,34%,3,$35.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2013-103982,3/4/2015,Alex Avila,($786),-20%,3,"$3,930.00 ",Office Supplies,Consumer,Central,Supplies,,,
CA-2013-103982,3/4/2015,Alex Avila,$1 ,34%,1,$2.00 ,Office Supplies,Consumer,Central,Fasteners,,,
CA-2013-103982,3/4/2015,Alex Avila,$32 ,8%,3,$432.00 ,Technology,Consumer,Central,Phones,,,
CA-2013-103982,3/4/2015,Alex Avila,$6 ,14%,7,$42.00 ,Technology,Consumer,Central,Accessories,,,
CA-2013-154053,3/5/2015,Michael Granlund,$5 ,29%,1,$17.00 ,Office Supplies,Home Office,West,Art,,,
CA-2013-122518,3/5/2015,Randy Ferguson,$4 ,35%,4,$10.00 ,Office Supplies,Corporate,South,Labels,,,
CA-2013-164637,3/5/2015,Rick Duston,$64 ,50%,3,$128.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2013-158358,3/5/2015,Eleni Mccrary,$58 ,36%,2,$160.00 ,Technology,Corporate,East,Accessories,,,
CA-2013-165218,3/6/2015,Rob Williams,$50 ,34%,3,$149.00 ,Office Supplies,Corporate,Central,Envelopes,,,
CA-2013-165218,3/6/2015,Rob Williams,($1),-6%,1,$13.00 ,Office Supplies,Corporate,Central,Storage,,,
US-2013-155173,3/7/2015,Julia Barnett,($72),-17%,2,$432.00 ,Technology,Home Office,East,Phones,,,
US-2013-155173,3/7/2015,Julia Barnett,($1),-73%,1,$2.00 ,Office Supplies,Home Office,East,Binders,,,
US-2013-155173,3/7/2015,Julia Barnett,($13),-18%,3,$68.00 ,Technology,Home Office,East,Phones,,,
CA-2013-110898,3/7/2015,Lena Cacioppo,($6),-270%,3,$2.00 ,Office Supplies,Consumer,Central,Appliances,,,
CA-2013-110898,3/7/2015,Lena Cacioppo,($3),-160%,4,$2.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2013-110898,3/7/2015,Lena Cacioppo,($195),-123%,5,$159.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2013-110898,3/7/2015,Lena Cacioppo,($99),-68%,2,$146.00 ,Furniture,Consumer,Central,Tables,,,
US-2013-137547,3/8/2015,Ed Braxton,$2 ,8%,3,$21.00 ,Technology,Corporate,Central,Phones,,,
CA-2013-169103,3/9/2015,Zuschuss Carroll,$85 ,6%,5,"$1,364.00 ",Technology,Consumer,South,Phones,,,
CA-2013-169103,3/9/2015,Zuschuss Carroll,($4),-4%,3,$102.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2013-106306,3/9/2015,Patrick Gardner,($7),-73%,3,$10.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2013-111976,3/9/2015,Brian Decherney,($25),-23%,4,$109.00 ,Technology,Consumer,East,Phones,,,
CA-2013-111976,3/9/2015,Brian Decherney,($1),-23%,2,$6.00 ,Office Supplies,Consumer,East,Fasteners,,,
CA-2013-137337,3/9/2015,Giulietta Baptist,$44 ,39%,8,$114.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2013-137337,3/9/2015,Giulietta Baptist,$6 ,49%,2,$13.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2013-137337,3/9/2015,Giulietta Baptist,$23 ,33%,2,$69.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2013-130400,3/9/2015,Sanjit Jacobs,($14),-160%,9,$9.00 ,Office Supplies,Home Office,Central,Binders,,,
CA-2013-130400,3/9/2015,Sanjit Jacobs,$8 ,30%,5,$28.00 ,Technology,Home Office,Central,Accessories,,,
CA-2013-130400,3/9/2015,Sanjit Jacobs,$49 ,34%,3,$146.00 ,Office Supplies,Home Office,Central,Envelopes,,,
US-2013-140172,3/9/2015,Stephanie Phelps,$48 ,23%,3,$207.00 ,Office Supplies,Corporate,Central,Appliances,,,
US-2013-140172,3/9/2015,Stephanie Phelps,$4 ,27%,5,$14.00 ,Office Supplies,Corporate,Central,Art,,,
CA-2013-120803,3/10/2015,Rick Bensley,$88 ,44%,5,$200.00 ,Technology,Home Office,East,Accessories,,,
CA-2013-153269,3/10/2015,Pamela Stobb,$3 ,30%,1,$11.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2013-153269,3/10/2015,Pamela Stobb,$89 ,25%,5,$355.00 ,Furniture,Consumer,East,Chairs,,,
CA-2013-153269,3/10/2015,Pamela Stobb,$9 ,49%,3,$18.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2013-153269,3/10/2015,Pamela Stobb,$23 ,45%,4,$52.00 ,Office Supplies,Consumer,East,Binders,,,
US-2013-112977,3/11/2015,Caroline Jumper,($22),-13%,1,$177.00 ,Furniture,Consumer,East,Bookcases,,,
US-2013-122182,3/11/2015,Bryan Davis,$7 ,19%,1,$40.00 ,Technology,Consumer,East,Accessories,,,
CA-2013-159016,3/11/2015,Karen Ferguson,$7 ,48%,5,$15.00 ,Office Supplies,Home Office,West,Paper,,,
CA-2013-159016,3/11/2015,Karen Ferguson,$364 ,9%,8,"$4,159.00 ",Technology,Home Office,West,Phones,,,
CA-2013-169663,3/11/2015,Rick Huthwaite,$5 ,19%,3,$27.00 ,Technology,Home Office,West,Accessories,,,
CA-2013-169663,3/11/2015,Rick Huthwaite,$378 ,11%,3,"$3,358.00 ",Technology,Home Office,West,Machines,,,
CA-2013-108959,3/11/2015,Maya Herman,$7 ,6%,1,$105.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2013-118255,3/12/2015,Odella Nelson,$20 ,43%,2,$46.00 ,Technology,Corporate,Central,Accessories,,,
CA-2013-118255,3/12/2015,Odella Nelson,$8 ,47%,2,$17.00 ,Office Supplies,Corporate,Central,Binders,,,
US-2013-128902,3/12/2015,Mick Brown,($31),-13%,2,$244.00 ,Furniture,Consumer,East,Tables,,,
CA-2013-146171,3/12/2015,Julie Prescott,$32 ,41%,4,$77.00 ,Furniture,Home Office,South,Furnishings,,,
CA-2013-146171,3/12/2015,Julie Prescott,$125 ,26%,4,$481.00 ,Office Supplies,Home Office,South,Storage,,,
CA-2013-122511,3/12/2015,Brad Thomas,$9 ,31%,4,$30.00 ,Furniture,Home Office,East,Furnishings,,,
CA-2013-115504,3/13/2015,Mike Caudle,$6 ,48%,2,$13.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2013-119683,3/13/2015,Clytie Kelty,$13 ,46%,3,$29.00 ,Office Supplies,Consumer,East,Envelopes,,,
CA-2013-127138,3/13/2015,Dean Katz,$7 ,1%,5,$677.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2013-127138,3/13/2015,Dean Katz,$40 ,26%,5,$155.00 ,Office Supplies,Corporate,West,Appliances,,,
CA-2013-127138,3/13/2015,Dean Katz,$15 ,49%,4,$31.00 ,Office Supplies,Corporate,West,Envelopes,,,
CA-2013-127138,3/13/2015,Dean Katz,$77 ,10%,3,$770.00 ,Furniture,Corporate,West,Chairs,,,
US-2013-119270,3/13/2015,Scot Wooten,$9 ,45%,2,$20.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2013-158834,3/14/2015,Tamara Willingham,$18 ,11%,5,$158.00 ,Office Supplies,Home Office,West,Appliances,,,
CA-2013-158834,3/14/2015,Tamara Willingham,$15 ,8%,2,$203.00 ,Technology,Home Office,West,Phones,,,
CA-2013-159373,3/14/2015,Liz Thompson,$25 ,35%,5,$70.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2013-159373,3/14/2015,Liz Thompson,($2),-170%,2,$1.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2013-159373,3/14/2015,Liz Thompson,$0 ,0%,5,$558.00 ,Furniture,Consumer,Central,Tables,,,
US-2013-108637,3/14/2015,Adam Bellavance,$41 ,32%,2,$128.00 ,Furniture,Home Office,South,Furnishings,,,
US-2013-108637,3/14/2015,Adam Bellavance,$45 ,28%,2,$160.00 ,Office Supplies,Home Office,South,Appliances,,,
US-2013-108637,3/14/2015,Adam Bellavance,$21 ,45%,4,$46.00 ,Office Supplies,Home Office,South,Binders,,,
CA-2013-136301,3/14/2015,Edward Hooks,$7 ,26%,2,$28.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2013-136301,3/14/2015,Edward Hooks,$197 ,4%,3,"$4,913.00 ",Office Supplies,Corporate,West,Supplies,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($6),-1%,2,$387.00 ,Furniture,Corporate,East,Chairs,,,
US-2013-114013,3/14/2015,Stewart Carmichael,$47 ,13%,5,$380.00 ,Technology,Corporate,East,Accessories,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($117),-22%,3,$540.00 ,Technology,Corporate,East,Phones,,,
US-2013-114013,3/14/2015,Stewart Carmichael,$14 ,34%,5,$41.00 ,Office Supplies,Corporate,East,Paper,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($42),-80%,1,$52.00 ,Office Supplies,Corporate,East,Binders,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($138),-25%,5,$553.00 ,Office Supplies,Corporate,East,Storage,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($15),-67%,5,$23.00 ,Office Supplies,Corporate,East,Binders,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($28),-23%,2,$126.00 ,Office Supplies,Corporate,East,Storage,,,
US-2013-114013,3/14/2015,Stewart Carmichael,($644),-143%,3,$449.00 ,Technology,Corporate,East,Machines,,,
CA-2013-119123,3/14/2015,Dennis Bolton,$19 ,38%,7,$51.00 ,Office Supplies,Home Office,West,Binders,,,
US-2013-154361,3/15/2015,Henia Zydlo,$6 ,29%,5,$22.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2013-162082,3/15/2015,John Stevenson,($14),-6%,5,$241.00 ,Furniture,Consumer,Central,Bookcases,,,
CA-2013-162082,3/15/2015,John Stevenson,$2 ,36%,1,$5.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2013-162082,3/15/2015,John Stevenson,$16 ,11%,7,$146.00 ,Office Supplies,Consumer,Central,Art,,,
CA-2013-124793,3/15/2015,Muhammed Macintyre,($22),-11%,2,$197.00 ,Furniture,Corporate,West,Chairs,,,
CA-2013-133802,3/15/2015,Stephanie Phelps,$14 ,34%,6,$42.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2013-102134,3/15/2015,Sibella Parks,$4 ,26%,2,$17.00 ,Furniture,Corporate,Central,Furnishings,,,
US-2013-113509,3/16/2015,Paul Lucas,($14),-16%,3,$84.00 ,Technology,Home Office,East,Accessories,,,
CA-2013-138968,3/16/2015,Fred Chung,$2 ,36%,2,$5.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2013-138968,3/16/2015,Fred Chung,$85 ,6%,4,"$1,352.00 ",Furniture,Corporate,West,Chairs,,,
CA-2013-140571,3/16/2015,Sanjit Jacobs,$147 ,46%,14,$320.00 ,Office Supplies,Home Office,South,Paper,,,
CA-2013-140571,3/16/2015,Sanjit Jacobs,$21 ,46%,2,$46.00 ,Office Supplies,Home Office,South,Paper,,,
CA-2013-149272,3/16/2015,Muhammed Yedwab,($143),-27%,5,$528.00 ,Furniture,Corporate,Central,Chairs,,,
CA-2013-149272,3/16/2015,Muhammed Yedwab,($36),-160%,7,$22.00 ,Office Supplies,Corporate,Central,Binders,,,
CA-2013-128111,3/18/2015,Christine Sundaresam,$10 ,26%,2,$40.00 ,Office Supplies,Consumer,East,Art,,,
